transaction_id,date,store_id,product_id,quantity,unit_price,total_amount
4779,2025-01-31 19:19:53.936529,2,1736,9,116.53,1048.77
4780,2025-08-23 19:19:53.936529,10,1721,6,99.21,595.26
4781,2025-04-12 19:19:53.936529,5,1534,8,194.42,1555.36
4782,2025-01-30 19:19:53.936529,5,1234,2,411.14,822.28
4783,2024-12-14 19:19:53.936529,3,1130,8,315.59,2524.72
4784,2024-11-30 19:19:53.936529,3,1669,9,479.21,4312.89
4785,2024-11-13 19:19:53.936529,3,1684,4,453.22,1812.88
4786,2024-11-30 19:19:53.936529,6,1016,5,84.06,420.3
4787,2025-04-15 19:19:53.936529,4,1881,5,30.85,154.25
4788,2025-05-28 19:19:53.936529,3,1953,2,205.56,411.12
4789,2025-10-08 19:19:53.936529,2,1825,5,265.82,1329.1
4790,2025-02-21 19:19:53.936529,3,1991,9,262.63,2363.67
4791,2025-05-24 19:19:53.936529,4,1877,4,75.71,302.84
4792,2025-09-03 19:19:53.936529,6,1184,3,71.16,213.48
4793,2025-10-14 19:19:53.936529,4,1390,7,32.96,230.72
4794,2025-08-27 19:19:53.936529,8,1422,8,426.92,3415.36
4795,2025-08-01 19:19:53.936529,3,1845,6,474.39,2846.34
4796,2025-05-26 19:19:53.936529,3,1441,6,66.69,400.14
4797,2025-08-18 19:19:53.936529,3,1695,5,114.43,572.15
4798,2025-10-31 19:19:53.936529,8,1654,6,54.03,324.18
4799,2024-12-24 19:19:53.936529,4,1555,9,439.98,3959.82
4800,2025-07-08 19:19:53.936529,1,1011,2,479.77,959.54
4801,2025-01-07 19:19:53.936529,2,1519,3,138.28,414.84
4802,2025-05-11 19:19:53.936529,10,1079,1,158.76,158.76
4803,2025-05-13 19:19:53.936529,2,1808,4,187.71,750.84
4804,2025-04-02 19:19:53.936529,3,1673,2,256.21,512.42
4805,2025-09-10 19:19:53.936529,6,1301,6,344.41,2066.46
4806,2025-05-02 19:19:53.936529,8,1215,1,257.15,257.15
4807,2025-03-18 19:19:53.936529,1,1247,8,475.99,3807.92
4808,2025-02-23 19:19:53.936529,9,1540,6,58.95,353.7
4809,2025-07-24 19:19:53.936529,1,1271,9,401.32,3611.88
4810,2025-08-20 19:19:53.936529,10,1132,6,173.9,1043.4
4811,2025-03-20 19:19:53.936529,2,1004,7,195.0,1365.0
4812,2025-02-20 19:19:53.936529,3,1755,5,357.33,1786.65
4813,2025-02-14 19:19:53.936529,7,1541,8,465.39,3723.12
4814,2024-12-09 19:19:53.936529,9,1628,8,360.94,2887.52
4815,2025-05-07 19:19:53.936529,3,1689,9,390.17,3511.53
4816,2025-02-22 19:19:53.936529,8,1772,6,377.88,2267.28
4817,2025-09-28 19:19:53.936529,9,1746,1,167.28,167.28
4818,2025-05-13 19:19:53.936529,10,1140,9,380.9,3428.1
4819,2025-10-09 19:19:53.936529,7,1482,3,394.42,1183.26
4820,2025-02-02 19:19:53.936529,4,1304,9,271.37,2442.33
4821,2025-06-18 19:19:53.936529,4,1344,7,273.01,1911.07
4822,2025-01-10 19:19:53.936529,4,1561,3,382.26,1146.78
4823,2025-01-22 19:19:53.936529,6,1269,9,410.35,3693.15
4824,2025-08-06 19:19:53.936529,4,1107,7,175.23,1226.61
4825,2025-09-05 19:19:53.936529,5,1557,7,402.77,2819.39
4826,2024-11-05 19:19:53.936529,9,1473,7,408.96,2862.72
4827,2024-11-23 19:19:53.936529,7,1081,2,124.72,249.44
4828,2025-05-26 19:19:53.936529,8,1637,4,361.31,1445.24
4829,2024-11-19 19:19:53.936529,5,1083,8,101.4,811.2
4830,2025-06-15 19:19:53.936529,5,1289,2,55.59,111.18
4831,2025-02-25 19:19:53.936529,7,1070,4,291.53,1166.12
4832,2025-02-09 19:19:53.936529,8,1174,8,455.24,3641.92
4833,2025-01-18 19:19:53.936529,9,1827,3,27.37,82.11
4834,2025-05-02 19:19:53.936529,2,1841,6,414.99,2489.94
4835,2025-01-05 19:19:53.936529,3,1462,2,258.17,516.34
4836,2025-01-18 19:19:53.936529,2,1848,8,431.84,3454.72
4837,2025-08-11 19:19:53.936529,10,1394,8,423.3,3386.4
4838,2025-05-23 19:19:53.936529,7,1865,1,438.89,438.89
4839,2025-07-14 19:19:53.936529,2,1090,3,386.75,1160.25
4840,2024-11-14 19:19:53.936529,2,1468,2,423.07,846.14
4841,2025-05-06 19:19:53.936529,2,1862,7,96.25,673.75
4842,2025-04-12 19:19:53.936529,4,1433,7,158.89,1112.23
4843,2025-02-22 19:19:53.936529,1,1248,4,128.82,515.28
4844,2025-03-15 19:19:53.936529,2,1643,8,373.79,2990.32
4845,2024-11-15 19:19:53.936529,3,1680,3,85.29,255.87
4846,2025-11-02 19:19:53.936529,7,1954,9,99.29,893.61
4847,2025-04-11 19:19:53.936529,10,1571,5,440.69,2203.45
4848,2025-04-22 19:19:53.936529,1,1880,2,355.88,711.76
4849,2024-11-29 19:19:53.936529,6,1848,9,438.94,3950.46
4850,2025-07-03 19:19:53.936529,3,1240,1,78.28,78.28
4851,2025-06-20 19:19:53.936529,3,1701,8,205.5,1644.0
4852,2024-12-01 19:19:53.936529,4,1495,6,148.74,892.44
4853,2025-10-11 19:19:53.936529,4,1339,1,14.74,14.74
4854,2025-08-29 19:19:53.936529,7,1792,4,149.42,597.68
4855,2025-09-05 19:19:53.936529,3,1743,3,196.0,588.0
4856,2025-10-07 19:19:53.936529,8,1470,7,55.19,386.33
4857,2025-10-17 19:19:53.936529,8,1462,7,287.58,2013.06
4858,2025-05-18 19:19:53.936529,7,1800,6,197.75,1186.5
4859,2025-08-23 19:19:53.936529,2,1274,8,32.77,262.16
4860,2025-09-05 19:19:53.936529,5,1824,7,354.95,2484.65
4861,2025-06-05 19:19:53.936529,6,1014,4,367.35,1469.4
4862,2025-02-02 19:19:53.936529,10,1040,7,418.89,2932.23
4863,2025-09-18 19:19:53.936529,4,1964,1,247.91,247.91
4864,2025-04-08 19:19:53.936529,10,1207,3,484.64,1453.92
4865,2024-11-27 19:19:53.936529,5,1059,2,457.89,915.78
4866,2025-06-19 19:19:53.936529,9,1364,7,280.16,1961.12
4867,2025-07-18 19:19:53.936529,7,1239,9,228.03,2052.27
4868,2025-05-06 19:19:53.936529,2,1607,5,11.49,57.45
4869,2025-10-08 19:19:53.936529,1,1789,9,358.39,3225.51
4870,2025-04-22 19:19:53.936529,2,1938,8,286.83,2294.64
4871,2025-04-28 19:19:53.936529,3,1159,1,469.4,469.4
4872,2024-12-25 19:19:53.936529,2,1396,2,301.17,602.34
4873,2025-09-15 19:19:53.936529,3,1933,6,496.5,2979.0
4874,2025-06-09 19:19:53.936529,10,1793,5,428.37,2141.85
4875,2025-02-10 19:19:53.936529,9,1499,7,477.26,3340.82
4876,2025-09-16 19:19:53.936529,4,1208,9,170.55,1534.95
4877,2025-03-04 19:19:53.936529,9,1132,4,83.17,332.68
4878,2025-07-15 19:19:53.936529,3,1380,8,400.47,3203.76
4879,2025-05-19 19:19:53.936529,1,1432,4,395.24,1580.96
4880,2025-05-23 19:19:53.936529,5,1608,3,113.61,340.83
4881,2025-10-22 19:19:53.936529,10,1730,2,384.72,769.44
4882,2025-04-16 19:19:53.936529,10,1388,8,295.17,2361.36
4883,2025-01-21 19:19:53.936529,2,1996,8,63.67,509.36
4884,2025-04-30 19:19:53.936529,4,1582,3,255.87,767.61
4885,2025-06-03 19:19:53.936529,2,1431,1,466.26,466.26
4886,2025-09-11 19:19:53.936529,2,1273,6,258.16,1548.96
4887,2025-05-07 19:19:53.936529,3,1350,5,396.46,1982.3
4888,2025-04-09 19:19:53.936529,5,1133,8,24.17,193.36
4889,2025-08-22 19:19:53.936529,4,1065,6,366.76,2200.56
4890,2025-02-01 19:19:53.936529,2,1638,4,473.95,1895.8
4891,2025-06-25 19:19:53.936529,10,1204,2,254.77,509.54
4892,2024-11-27 19:19:53.936529,2,1297,8,175.48,1403.84
4893,2025-09-07 19:19:53.936529,6,1116,5,326.86,1634.3
4894,2024-11-25 19:19:53.936529,7,1947,8,458.97,3671.76
4895,2025-05-07 19:19:53.936529,10,1266,5,96.62,483.1
4896,2024-12-01 19:19:53.936529,6,1793,6,207.81,1246.86
4897,2024-12-19 19:19:53.936529,7,1148,5,86.58,432.9
4898,2025-09-02 19:19:53.936529,1,1193,3,253.36,760.08
4899,2024-12-13 19:19:53.936529,6,1679,8,274.81,2198.48
4900,2025-02-18 19:19:53.936529,3,1823,3,472.66,1417.98
4901,2025-04-26 19:19:53.936529,1,1885,4,212.13,848.52
4902,2025-06-15 19:19:53.936529,8,1178,6,287.81,1726.86
4903,2025-07-24 19:19:53.936529,4,1147,2,443.78,887.56
4904,2025-04-05 19:19:53.936529,10,1464,7,167.49,1172.43
4905,2025-03-08 19:19:53.936529,8,1975,5,340.34,1701.7
4906,2025-04-10 19:19:53.936529,10,1568,5,381.01,1905.05
4907,2025-08-04 19:19:53.936529,4,1004,5,171.96,859.8
4908,2025-06-16 19:19:53.936529,4,1525,2,90.53,181.06
4909,2025-07-16 19:19:53.936529,10,1279,9,256.43,2307.87
4910,2025-09-07 19:19:53.936529,4,1498,3,184.83,554.49
4911,2025-09-23 19:19:53.936529,6,1835,7,140.57,983.99
4912,2025-04-12 19:19:53.936529,9,1435,5,486.98,2434.9
4913,2025-02-10 19:19:53.936529,5,1815,5,256.05,1280.25
4914,2025-01-13 19:19:53.936529,10,1215,4,429.67,1718.68
4915,2025-07-10 19:19:53.936529,8,1686,6,105.71,634.26
4916,2025-10-16 19:19:53.936529,8,1827,7,470.33,3292.31
4917,2025-03-28 19:19:53.936529,4,1968,7,399.27,2794.89
4918,2025-05-23 19:19:53.936529,10,1514,8,406.26,3250.08
4919,2025-06-27 19:19:53.936529,9,1886,5,200.98,1004.9
4920,2025-06-02 19:19:53.936529,9,1136,7,247.96,1735.72
4921,2025-05-05 19:19:53.936529,5,1977,4,300.74,1202.96
4922,2025-08-07 19:19:53.936529,6,1611,9,396.99,3572.91
4923,2025-08-03 19:19:53.936529,5,1594,5,426.04,2130.2
4924,2025-10-23 19:19:53.936529,3,1279,3,48.24,144.72
4925,2024-12-18 19:19:53.936529,8,1131,5,452.99,2264.95
4926,2025-01-16 19:19:53.936529,9,1392,9,469.37,4224.33
4927,2025-03-20 19:19:53.936529,4,1480,8,300.51,2404.08
4928,2024-12-18 19:19:53.936529,9,1512,1,101.51,101.51
4929,2025-01-17 19:19:53.936529,9,1627,5,411.02,2055.1
4930,2025-10-10 19:19:53.936529,7,1418,6,278.81,1672.86
4931,2025-08-22 19:19:53.936529,8,1201,2,410.43,820.86
4932,2024-11-06 19:19:53.936529,3,1651,6,409.26,2455.56
4933,2025-01-10 19:19:53.936529,5,1657,9,52.5,472.5
4934,2025-06-08 19:19:53.936529,3,1461,4,307.44,1229.76
4935,2025-06-10 19:19:53.936529,7,1777,3,246.74,740.22
4936,2025-10-28 19:19:53.936529,6,1201,9,473.6,4262.4
4937,2025-10-07 19:19:53.936529,3,1913,2,155.35,310.7
4938,2025-01-13 19:19:53.936529,9,1151,9,110.94,998.46
4939,2025-04-10 19:19:53.936529,1,1896,2,449.57,899.14
4940,2025-06-30 19:19:53.936529,10,1221,3,82.87,248.61
4941,2024-11-30 19:19:53.936529,3,1078,7,346.39,2424.73
4942,2025-07-12 19:19:53.936529,10,1199,2,157.01,314.02
4943,2025-06-14 19:19:53.936529,7,1761,1,288.24,288.24
4944,2024-12-22 19:19:53.936529,3,1098,9,311.95,2807.55
4945,2025-03-15 19:19:53.936529,3,1977,6,214.51,1287.06
4946,2025-10-29 19:19:53.936529,2,1911,9,487.73,4389.57
4947,2025-09-21 19:19:53.936529,9,1212,3,74.6,223.8
4948,2025-03-11 19:19:53.936529,4,1142,3,201.79,605.37
4949,2025-06-03 19:19:53.936529,10,1701,3,220.89,662.67
4950,2025-05-08 19:19:53.936529,6,1388,2,319.21,638.42
4951,2025-04-04 19:19:53.936529,2,1812,6,209.56,1257.36
4952,2025-08-09 19:19:53.936529,9,1373,3,57.55,172.65
4953,2025-02-22 19:19:53.936529,7,1051,5,474.24,2371.2
4954,2025-08-24 19:19:53.936529,10,1966,5,213.88,1069.4
4955,2025-05-10 19:19:53.936529,5,1623,3,177.91,533.73
4956,2025-04-07 19:19:53.936529,7,1134,3,228.89,686.67
4957,2025-01-16 19:19:53.936529,4,1410,1,116.13,116.13
4958,2025-03-16 19:19:53.936529,10,1984,6,59.11,354.66
4959,2025-03-11 19:19:53.936529,7,1469,3,82.8,248.4
4960,2025-03-27 19:19:53.936529,2,1111,1,91.66,91.66
4961,2025-07-09 19:19:53.936529,7,1524,9,106.86,961.74
4962,2024-12-27 19:19:53.936529,4,1784,1,215.78,215.78
4963,2025-02-14 19:19:53.936529,4,1744,5,315.71,1578.55
4964,2025-04-12 19:19:53.936529,1,1043,5,318.16,1590.8
4965,2025-08-02 19:19:53.936529,3,1396,2,10.05,20.1
4966,2025-03-28 19:19:53.936529,5,1985,1,461.27,461.27
4967,2025-02-02 19:19:53.936529,5,1584,6,413.2,2479.2
4968,2025-03-19 19:19:53.936529,2,1260,7,482.33,3376.31
4969,2024-12-31 19:19:53.936529,4,1742,9,186.39,1677.51
4970,2025-07-09 19:19:53.936529,1,1544,8,335.75,2686.0
4971,2025-02-10 19:19:53.936529,9,1387,3,92.33,276.99
4972,2025-02-05 19:19:53.936529,1,1475,9,410.35,3693.15
4973,2025-09-02 19:19:53.936529,6,1409,1,89.07,89.07
4974,2025-01-11 19:19:53.936529,7,1579,6,169.73,1018.38
4975,2024-11-20 19:19:53.936529,3,1015,2,250.51,501.02
4976,2025-10-25 19:19:53.936529,1,1996,9,301.32,2711.88
4977,2025-07-30 19:19:53.936529,7,1661,9,284.22,2557.98
4978,2025-08-26 19:19:53.936529,3,1803,8,60.03,480.24
4979,2024-11-06 19:19:53.936529,10,1101,7,216.62,1516.34
4980,2025-09-08 19:19:53.936529,6,1185,6,462.23,2773.38
4981,2025-01-19 19:19:53.936529,6,1950,2,437.46,874.92
4982,2025-02-27 19:19:53.936529,4,1930,4,299.48,1197.92
4983,2025-02-02 19:19:53.936529,6,1024,7,290.44,2033.08
4984,2025-09-16 19:19:53.936529,10,1071,6,64.72,388.32
4985,2024-11-12 19:19:53.936529,4,1592,9,108.13,973.17
4986,2025-04-03 19:19:53.936529,8,1572,5,133.79,668.95
4987,2025-09-14 19:19:53.936529,9,1017,6,249.22,1495.32
4988,2025-02-07 19:19:53.936529,2,1753,6,368.36,2210.16
4989,2025-08-13 19:19:53.936529,7,1569,8,235.76,1886.08
4990,2025-01-16 19:19:53.936529,9,1331,8,71.77,574.16
4991,2025-07-02 19:19:53.936529,9,1888,6,225.28,1351.68
4992,2025-01-13 19:19:53.936529,5,1568,8,89.69,717.52
4993,2025-08-25 19:19:53.936529,1,1096,7,378.06,2646.42
4994,2025-01-13 19:19:53.936529,6,1726,1,91.59,91.59
4995,2025-03-14 19:19:53.936529,8,1830,5,246.44,1232.2
4996,2025-09-10 19:19:53.936529,1,1011,5,349.77,1748.85
4997,2024-11-10 19:19:53.936529,2,1010,9,121.82,1096.38
4998,2025-07-18 19:19:53.936529,1,1908,7,47.25,330.75
4999,2025-04-27 19:19:53.936529,5,1162,7,286.02,2002.14
5000,2025-08-04 19:19:53.936529,2,1282,2,36.56,73.12
5001,2024-11-20 19:19:53.936529,10,1728,8,298.01,2384.08
5002,2025-09-10 19:19:53.936529,10,1871,3,379.21,1137.63
5003,2025-09-06 19:19:53.936529,4,1834,9,171.36,1542.24
5004,2025-06-20 19:19:53.936529,1,1240,6,249.29,1495.74
5005,2025-09-27 19:19:53.936529,7,1856,9,465.09,4185.81
5006,2025-10-08 19:19:53.936529,8,1044,9,240.84,2167.56
5007,2025-09-17 19:19:53.936529,5,1969,7,498.31,3488.17
5008,2025-07-03 19:19:53.936529,2,1592,8,86.93,695.44
5009,2025-10-23 19:19:53.936529,8,1254,2,357.38,714.76
5010,2025-09-30 19:19:53.936529,1,1066,5,329.78,1648.9
5011,2025-07-27 19:19:53.936529,7,1917,3,437.43,1312.29
5012,2025-01-27 19:19:53.936529,1,1613,1,55.3,55.3
5013,2025-08-11 19:19:53.936529,6,1973,6,147.3,883.8
5014,2025-11-01 19:19:53.936529,6,1602,9,74.77,672.93
5015,2025-03-27 19:19:53.936529,5,1041,2,467.22,934.44
5016,2024-12-02 19:19:53.936529,2,1787,9,219.05,1971.45
5017,2025-05-23 19:19:53.936529,2,1815,8,455.93,3647.44
5018,2024-11-26 19:19:53.936529,9,1785,9,154.26,1388.34
5019,2025-01-31 19:19:53.936529,5,1383,5,71.92,359.6
5020,2025-06-28 19:19:53.936529,5,1588,2,155.3,310.6
5021,2025-10-05 19:19:53.936529,7,1233,6,302.62,1815.72
5022,2025-10-25 19:19:53.936529,6,1965,7,424.16,2969.12
5023,2025-01-07 19:19:53.936529,2,1713,3,198.84,596.52
5024,2025-08-01 19:19:53.936529,1,1484,6,458.26,2749.56
5025,2025-04-29 19:19:53.936529,5,1732,6,129.67,778.02
5026,2025-04-27 19:19:53.936529,4,1773,8,349.83,2798.64
5027,2025-02-12 19:19:53.936529,3,1038,1,370.5,370.5
5028,2025-06-30 19:19:53.936529,2,1010,4,144.24,576.96
5029,2025-03-12 19:19:53.936529,10,1623,1,23.22,23.22
5030,2024-11-15 19:19:53.936529,2,1408,8,188.97,1511.76
5031,2025-07-16 19:19:53.936529,4,1107,2,32.15,64.3
5032,2024-12-24 19:19:53.936529,2,1093,8,451.37,3610.96
5033,2024-11-27 19:19:53.936529,4,1822,3,477.23,1431.69
5034,2025-06-13 19:19:53.936529,3,1083,8,370.34,2962.72
5035,2025-09-01 19:19:53.936529,9,1057,6,366.08,2196.48
5036,2025-03-03 19:19:53.936529,7,1292,1,128.04,128.04
5037,2025-03-27 19:19:53.936529,3,1015,7,46.22,323.54
5038,2024-12-27 19:19:53.936529,8,1990,7,403.03,2821.21
5039,2025-07-22 19:19:53.936529,9,1476,6,283.99,1703.94
5040,2025-05-08 19:19:53.936529,7,1837,1,344.0,344.0
5041,2025-05-05 19:19:53.936529,6,1604,5,392.02,1960.1
5042,2025-03-24 19:19:53.936529,4,1991,1,210.62,210.62
5043,2025-02-13 19:19:53.936529,5,1968,1,80.83,80.83
5044,2025-01-31 19:19:53.936529,8,1164,6,399.57,2397.42
5045,2025-08-08 19:19:53.936529,3,1436,8,232.35,1858.8
5046,2025-05-13 19:19:53.936529,2,1726,1,415.19,415.19
5047,2025-10-18 19:19:53.936529,3,1655,2,224.47,448.94
5048,2025-07-22 19:19:53.936529,7,1785,5,116.34,581.7
5049,2025-02-07 19:19:53.936529,8,1402,8,93.79,750.32
5050,2024-12-21 19:19:53.936529,1,1939,4,374.52,1498.08
5051,2025-05-22 19:19:53.936529,7,1385,5,291.7,1458.5
5052,2025-10-23 19:19:53.936529,9,1953,5,208.26,1041.3
5053,2024-12-03 19:19:53.936529,3,1137,3,251.14,753.42
5054,2025-10-04 19:19:53.936529,3,1715,6,279.32,1675.92
5055,2025-09-26 19:19:53.936529,8,1813,5,127.31,636.55
5056,2025-06-10 19:19:53.936529,4,1721,2,195.3,390.6
5057,2025-04-01 19:19:53.936529,8,1530,4,153.28,613.12
5058,2025-03-31 19:19:53.936529,5,1805,4,200.33,801.32
5059,2025-08-15 19:19:53.936529,3,1292,7,255.28,1786.96
5060,2024-12-07 19:19:53.936529,4,1474,7,94.95,664.65
5061,2025-04-11 19:19:53.936529,4,1879,9,202.82,1825.38
5062,2025-04-18 19:19:53.936529,8,1461,2,198.89,397.78
5063,2024-12-08 19:19:53.936529,6,1812,6,150.14,900.84
5064,2025-09-28 19:19:53.936529,7,1372,2,499.26,998.52
5065,2025-04-08 19:19:53.936529,9,1161,9,46.08,414.72
5066,2024-12-13 19:19:53.936529,6,1641,2,325.05,650.1
5067,2025-03-01 19:19:53.936529,3,1043,6,95.47,572.82
5068,2025-03-23 19:19:53.936529,3,1864,8,421.37,3370.96
5069,2025-09-18 19:19:53.936529,3,1082,6,457.96,2747.76
5070,2025-10-18 19:19:53.936529,10,1891,3,206.72,620.16
5071,2025-01-14 19:19:53.936529,2,1635,5,413.5,2067.5
5072,2025-04-23 19:19:53.936529,1,1538,4,132.46,529.84
5073,2025-05-02 19:19:53.936529,10,1815,1,78.63,78.63
5074,2024-11-25 19:19:53.936529,1,1861,5,164.78,823.9
5075,2025-03-26 19:19:53.936529,4,1518,5,177.42,887.1
5076,2024-12-22 19:19:53.936529,3,1410,7,204.71,1432.97
5077,2024-11-05 19:19:53.936529,5,1340,7,192.75,1349.25
5078,2024-12-03 19:19:53.936529,9,1710,2,211.46,422.92
5079,2025-03-21 19:19:53.936529,8,1623,4,357.92,1431.68
5080,2025-08-20 19:19:53.936529,9,1088,1,130.33,130.33
5081,2025-05-01 19:19:53.936529,5,1639,5,19.1,95.5
5082,2024-11-24 19:19:53.936529,8,1229,5,249.94,1249.7
5083,2025-02-08 19:19:53.936529,4,1017,4,229.66,918.64
5084,2025-08-02 19:19:53.936529,5,1800,7,39.43,276.01
5085,2024-12-30 19:19:53.936529,3,1672,6,75.56,453.36
5086,2025-06-26 19:19:53.936529,5,1863,3,259.86,779.58
5087,2025-09-27 19:19:53.936529,3,1889,2,125.03,250.06
5088,2025-08-25 19:19:53.936529,5,1280,4,440.02,1760.08
5089,2025-01-28 19:19:53.936529,5,1909,9,94.91,854.19
5090,2024-12-07 19:19:53.936529,6,1421,5,19.86,99.3
5091,2025-05-29 19:19:53.936529,9,1677,1,229.31,229.31
5092,2025-05-02 19:19:53.936529,1,1771,3,493.22,1479.66
5093,2025-04-28 19:19:53.936529,10,1875,9,320.6,2885.4
5094,2025-07-08 19:19:53.936529,6,1701,7,183.47,1284.29
5095,2025-03-30 19:19:53.936529,1,1337,3,18.27,54.81
5096,2025-09-13 19:19:53.936529,6,1265,1,247.62,247.62
5097,2025-03-28 19:19:53.936529,2,1802,4,111.17,444.68
5098,2025-06-27 19:19:53.936529,8,1354,9,327.4,2946.6
5099,2025-03-13 19:19:53.936529,3,1359,7,295.67,2069.69
5100,2025-03-04 19:19:53.936529,10,1790,5,139.95,699.75
5101,2025-03-24 19:19:53.936529,6,1216,6,43.75,262.5
5102,2025-04-11 19:19:53.936529,6,1320,1,379.96,379.96
5103,2025-08-01 19:19:53.936529,4,1849,7,296.88,2078.16
5104,2025-04-19 19:19:53.936529,5,1718,5,422.64,2113.2
5105,2025-03-03 19:19:53.936529,2,1664,7,137.3,961.1
5106,2025-08-25 19:19:53.936529,10,1991,5,329.9,1649.5
5107,2024-12-22 19:19:53.936529,10,1692,5,68.15,340.75
5108,2025-05-04 19:19:53.936529,8,1211,3,152.99,458.97
5109,2025-10-30 19:19:53.936529,10,1784,5,331.7,1658.5
5110,2025-04-13 19:19:53.936529,7,1952,8,414.53,3316.24
5111,2025-10-04 19:19:53.936529,10,1202,8,167.25,1338.0
5112,2025-07-29 19:19:53.936529,6,1716,2,401.44,802.88
5113,2025-02-22 19:19:53.936529,7,1984,1,342.1,342.1
5114,2025-05-02 19:19:53.936529,1,1915,2,180.85,361.7
5115,2025-08-21 19:19:53.936529,5,1895,7,439.43,3076.01
5116,2025-05-12 19:19:53.936529,7,1152,3,259.52,778.56
5117,2024-12-25 19:19:53.936529,1,1681,8,327.64,2621.12
5118,2025-01-22 19:19:53.936529,2,1428,4,252.86,1011.44
5119,2024-11-21 19:19:53.936529,9,1752,8,231.83,1854.64
5120,2025-02-23 19:19:53.936529,3,1286,2,425.51,851.02
5121,2024-12-15 19:19:53.936529,6,1756,5,154.41,772.05
5122,2025-04-29 19:19:53.936529,7,1320,6,27.95,167.7
5123,2025-01-01 19:19:53.936529,9,1435,1,441.09,441.09
5124,2024-11-25 19:19:53.936529,5,1591,1,414.26,414.26
5125,2025-07-01 19:19:53.936529,4,1495,9,189.61,1706.49
5126,2025-01-22 19:19:53.936529,2,1603,5,100.87,504.35
5127,2025-02-24 19:19:53.936529,3,1148,4,341.01,1364.04
5128,2025-04-06 19:19:53.936529,5,1541,1,48.59,48.59
5129,2025-02-28 19:19:53.936529,2,1634,3,217.64,652.92
5130,2025-08-13 19:19:53.936529,4,1898,4,52.07,208.28
5131,2025-10-23 19:19:53.936529,1,1481,5,302.98,1514.9
5132,2025-09-21 19:19:53.936529,4,1325,5,23.33,116.65
5133,2025-07-01 19:19:53.936529,7,1938,8,318.33,2546.64
5134,2025-07-14 19:19:53.936529,3,1028,3,339.87,1019.61
5135,2025-02-02 19:19:53.936529,10,1258,7,248.7,1740.9
5136,2025-04-14 19:19:53.936529,8,1697,6,95.75,574.5
5137,2024-12-03 19:19:53.936529,6,1928,6,59.68,358.08
5138,2025-02-05 19:19:53.936529,6,1074,9,163.51,1471.59
5139,2025-09-08 19:19:53.936529,1,1556,7,237.95,1665.65
5140,2024-12-12 19:19:53.936529,5,1580,7,324.68,2272.76
5141,2025-03-31 19:19:53.936529,3,1497,1,10.61,10.61
5142,2025-07-19 19:19:53.936529,10,1415,1,358.42,358.42
5143,2025-01-30 19:19:53.936529,1,1878,9,359.23,3233.07
5144,2025-05-15 19:19:53.936529,8,1721,9,227.82,2050.38
5145,2024-12-12 19:19:53.936529,7,1750,3,178.27,534.81
5146,2025-02-14 19:19:53.936529,7,1339,8,422.73,3381.84
5147,2024-12-25 19:19:53.936529,10,1307,9,394.45,3550.05
5148,2025-07-17 19:19:53.936529,10,1703,1,491.81,491.81
5149,2025-05-02 19:19:53.936529,10,1883,3,192.25,576.75
5150,2025-02-09 19:19:53.936529,4,1614,6,454.35,2726.1
5151,2025-03-21 19:19:53.936529,6,1240,4,52.83,211.32
5152,2025-06-02 19:19:53.936529,9,1252,8,211.62,1692.96
5153,2025-04-30 19:19:53.936529,3,1935,9,238.03,2142.27
5154,2025-02-06 19:19:53.936529,9,1219,7,226.03,1582.21
5155,2025-11-03 19:19:53.936529,4,1396,1,316.3,316.3
5156,2025-03-04 19:19:53.936529,5,1985,2,93.4,186.8
5157,2025-04-09 19:19:53.936529,7,1335,1,434.56,434.56
5158,2025-01-23 19:19:53.936529,6,1728,9,280.36,2523.24
5159,2024-11-11 19:19:53.936529,10,1713,4,453.06,1812.24
5160,2025-10-23 19:19:53.936529,8,1028,8,11.29,90.32
5161,2025-08-01 19:19:53.936529,8,1493,5,318.69,1593.45
5162,2025-03-29 19:19:53.936529,8,1958,5,212.1,1060.5
5163,2025-03-12 19:19:53.936529,3,1997,5,257.5,1287.5
5164,2025-08-03 19:19:53.936529,10,1723,5,374.46,1872.3
5165,2024-12-02 19:19:53.936529,6,1501,3,121.3,363.9
5166,2025-02-09 19:19:53.936529,7,1153,6,110.4,662.4
5167,2025-05-18 19:19:53.936529,9,1991,1,354.47,354.47
5168,2025-08-03 19:19:53.936529,10,1230,8,265.47,2123.76
5169,2025-06-09 19:19:53.936529,10,1101,4,124.48,497.92
5170,2025-07-16 19:19:53.936529,4,1826,6,247.17,1483.02
5171,2025-09-11 19:19:53.936529,5,1176,2,235.18,470.36
5172,2024-12-03 19:19:53.936529,8,1692,2,348.81,697.62
5173,2025-07-12 19:19:53.936529,1,1983,8,11.3,90.4
5174,2025-06-15 19:19:53.936529,6,1926,1,297.51,297.51
5175,2025-04-18 19:19:53.936529,4,1231,8,306.78,2454.24
5176,2025-05-09 19:19:53.936529,5,1011,1,375.3,375.3
5177,2025-04-17 19:19:53.936529,5,1185,9,445.72,4011.48
5178,2024-11-06 19:19:53.936529,2,1760,1,225.69,225.69
5179,2025-09-13 19:19:53.936529,8,1931,4,177.83,711.32
5180,2025-05-09 19:19:53.936529,2,1265,9,60.14,541.26
5181,2024-12-27 19:19:53.936529,4,1901,1,175.05,175.05
5182,2025-01-01 19:19:53.936529,5,1134,9,43.56,392.04
