customer_id,name,age,gender,city,signup_date,loyalty_tier
2367,Customer_2367,73,F,New York,2023-09-02 19:19:54.016807,Silver
2368,Customer_2368,45,F,New York,2024-10-10 19:19:54.016807,Silver
2369,Customer_2369,46,F,Phoenix,2024-09-03 19:19:54.016807,Silver
2370,Customer_2370,38,M,Chicago,2024-02-26 19:19:54.016807,Silver
2371,Customer_2371,64,F,Los Angeles,2023-04-25 19:19:54.016807,Gold
2372,Customer_2372,33,M,New York,2023-02-18 19:19:54.016807,Silver
2373,Customer_2373,54,M,Chicago,2023-08-16 19:19:54.016807,Silver
2374,Customer_2374,76,F,Houston,2025-07-21 19:19:54.016807,Silver
2375,Customer_2375,37,M,Chicago,2024-05-06 19:19:54.016807,Gold
2376,Customer_2376,23,F,Phoenix,2024-01-16 19:19:54.016807,Bronze
2377,Customer_2377,36,M,Houston,2025-02-16 19:19:54.016807,Silver
2378,Customer_2378,74,F,Houston,2023-04-29 19:19:54.016807,Gold
2379,Customer_2379,22,M,Chicago,2025-05-30 19:19:54.016807,Gold
2380,Customer_2380,20,M,Phoenix,2025-02-13 19:19:54.016807,Silver
2381,Customer_2381,76,F,New York,2024-07-25 19:19:54.016807,Bronze
2382,Customer_2382,18,F,Chicago,2025-04-17 19:19:54.016807,Bronze
2383,Customer_2383,75,M,New York,2023-04-17 19:19:54.016807,Bronze
2384,Customer_2384,77,M,Chicago,2025-06-03 19:19:54.016807,Gold
2385,Customer_2385,55,F,New York,2025-10-23 19:19:54.016807,Silver
2386,Customer_2386,32,M,Chicago,2025-01-12 19:19:54.016807,Silver
2387,Customer_2387,51,F,Houston,2023-05-24 19:19:54.016807,Gold
2388,Customer_2388,78,M,Los Angeles,2023-07-25 19:19:54.016807,Silver
2389,Customer_2389,52,F,Houston,2024-06-25 19:19:54.016807,Silver
2390,Customer_2390,66,M,New York,2024-03-18 19:19:54.016807,Bronze
2391,Customer_2391,42,F,Phoenix,2023-02-16 19:19:54.016807,Silver
2392,Customer_2392,41,F,Houston,2023-09-05 19:19:54.016807,Silver
2393,Customer_2393,29,M,Los Angeles,2025-03-05 19:19:54.016807,Gold
2394,Customer_2394,35,F,New York,2025-01-09 19:19:54.016807,Gold
2395,Customer_2395,32,M,Houston,2024-11-08 19:19:54.016807,Bronze
2396,Customer_2396,61,F,Chicago,2024-11-16 19:19:54.016807,Gold
2397,Customer_2397,33,F,Phoenix,2023-07-31 19:19:54.016807,Bronze
2398,Customer_2398,44,F,New York,2024-06-02 19:19:54.016807,Bronze
2399,Customer_2399,25,M,Houston,2024-10-15 19:19:54.016807,Silver
2400,Customer_2400,77,F,New York,2023-10-08 19:19:54.016807,Bronze
2401,Customer_2401,63,M,Chicago,2024-12-28 19:19:54.016807,Silver
2402,Customer_2402,42,F,Los Angeles,2024-09-17 19:19:54.016807,Bronze
2403,Customer_2403,34,M,Houston,2025-01-31 19:19:54.016807,Gold
2404,Customer_2404,46,M,New York,2023-10-17 19:19:54.016807,Gold
2405,Customer_2405,70,M,New York,2023-11-21 19:19:54.016807,Gold
2406,Customer_2406,25,F,New York,2023-10-08 19:19:54.016807,Bronze
2407,Customer_2407,32,M,Los Angeles,2023-10-20 19:19:54.016807,Bronze
2408,Customer_2408,44,F,New York,2024-03-22 19:19:54.016807,Silver
2409,Customer_2409,63,M,Phoenix,2024-11-14 19:19:54.016807,Silver
2410,Customer_2410,67,M,Phoenix,2024-05-29 19:19:54.016807,Silver
2411,Customer_2411,69,M,New York,2023-07-20 19:19:54.016807,Silver
2412,Customer_2412,24,M,Phoenix,2025-10-20 19:19:54.016807,Bronze
2413,Customer_2413,20,F,Houston,2023-02-16 19:19:54.016807,Bronze
2414,Customer_2414,46,M,Phoenix,2025-09-21 19:19:54.016807,Silver
2415,Customer_2415,61,M,New York,2024-12-19 19:19:54.016807,Bronze
2416,Customer_2416,70,F,Chicago,2024-01-24 19:19:54.016807,Bronze
2417,Customer_2417,41,M,Houston,2024-12-14 19:19:54.016807,Bronze
2418,Customer_2418,77,M,Los Angeles,2025-06-10 19:19:54.016807,Bronze
2419,Customer_2419,75,M,New York,2024-11-15 19:19:54.016807,Silver
2420,Customer_2420,20,M,Los Angeles,2025-03-14 19:19:54.016807,Silver
2421,Customer_2421,37,F,Chicago,2023-12-03 19:19:54.016807,Bronze
2422,Customer_2422,63,F,Los Angeles,2024-03-02 19:19:54.016807,Gold
2423,Customer_2423,32,M,New York,2025-07-23 19:19:54.016807,Silver
2424,Customer_2424,42,F,New York,2024-07-19 19:19:54.016807,Silver
2425,Customer_2425,47,F,Chicago,2023-10-05 19:19:54.016807,Gold
2426,Customer_2426,31,M,New York,2024-10-05 19:19:54.016807,Silver
2427,Customer_2427,24,F,Chicago,2024-08-16 19:19:54.016807,Gold
2428,Customer_2428,34,M,Chicago,2024-03-09 19:19:54.016807,Gold
2429,Customer_2429,79,F,New York,2025-03-30 19:19:54.016807,Bronze
2430,Customer_2430,61,F,Phoenix,2023-02-22 19:19:54.016807,Silver
2431,Customer_2431,37,F,Chicago,2023-08-18 19:19:54.016807,Gold
2432,Customer_2432,53,M,New York,2023-07-08 19:19:54.016807,Bronze
2433,Customer_2433,26,F,Phoenix,2023-03-16 19:19:54.016807,Silver
2434,Customer_2434,55,M,Chicago,2024-08-20 19:19:54.016807,Bronze
2435,Customer_2435,65,M,Phoenix,2024-01-30 19:19:54.016807,Bronze
2436,Customer_2436,74,F,Houston,2023-06-16 19:19:54.016807,Gold
2437,Customer_2437,77,M,Houston,2024-01-08 19:19:54.016807,Silver
2438,Customer_2438,39,F,Phoenix,2025-10-08 19:19:54.016807,Bronze
2439,Customer_2439,71,M,Chicago,2023-09-03 19:19:54.016807,Gold
2440,Customer_2440,70,M,New York,2024-07-18 19:19:54.016807,Gold
2441,Customer_2441,70,F,Los Angeles,2024-02-16 19:19:54.016807,Bronze
2442,Customer_2442,19,F,New York,2025-01-04 19:19:54.016807,Bronze
2443,Customer_2443,41,F,Los Angeles,2023-10-21 19:19:54.016807,Gold
2444,Customer_2444,25,F,Los Angeles,2024-09-26 19:19:54.016807,Bronze
2445,Customer_2445,28,M,Chicago,2024-06-10 19:19:54.016807,Bronze
2446,Customer_2446,30,M,Phoenix,2024-06-21 19:19:54.016807,Silver
2447,Customer_2447,34,M,New York,2024-11-22 19:19:54.016807,Gold
2448,Customer_2448,25,F,Phoenix,2025-03-10 19:19:54.016807,Bronze
2449,Customer_2449,38,M,Houston,2024-04-14 19:19:54.016807,Gold
2450,Customer_2450,35,F,Chicago,2023-07-12 19:19:54.016807,Silver
2451,Customer_2451,47,M,Chicago,2023-12-11 19:19:54.016807,Gold
2452,Customer_2452,35,F,Houston,2024-12-03 19:19:54.016807,Gold
2453,Customer_2453,63,M,New York,2025-10-10 19:19:54.016807,Gold
2454,Customer_2454,64,M,Houston,2023-03-01 19:19:54.016807,Silver
2455,Customer_2455,48,F,New York,2024-09-22 19:19:54.016807,Silver
2456,Customer_2456,55,M,Los Angeles,2025-08-20 19:19:54.016807,Gold
2457,Customer_2457,49,F,Chicago,2023-04-21 19:19:54.016807,Gold
2458,Customer_2458,28,M,New York,2025-04-02 19:19:54.016807,Silver
2459,Customer_2459,62,M,Phoenix,2024-12-12 19:19:54.016807,Bronze
2460,Customer_2460,42,F,Phoenix,2023-07-22 19:19:54.016807,Silver
2461,Customer_2461,50,F,Chicago,2023-09-23 19:19:54.016807,Gold
2462,Customer_2462,77,M,Houston,2025-10-13 19:19:54.016807,Bronze
2463,Customer_2463,55,M,Houston,2023-10-11 19:19:54.016807,Bronze
2464,Customer_2464,58,M,New York,2024-01-05 19:19:54.016807,Bronze
2465,Customer_2465,25,M,Houston,2023-11-18 19:19:54.016807,Silver
2466,Customer_2466,28,M,Chicago,2024-12-30 19:19:54.016807,Silver
2467,Customer_2467,39,M,New York,2024-03-16 19:19:54.016807,Silver
2468,Customer_2468,68,F,Los Angeles,2025-02-11 19:19:54.016807,Silver
2469,Customer_2469,41,F,Houston,2024-09-16 19:19:54.016807,Gold
2470,Customer_2470,58,F,Houston,2024-01-29 19:19:54.016807,Bronze
2471,Customer_2471,34,M,New York,2025-02-11 19:19:54.016807,Gold
2472,Customer_2472,29,M,Phoenix,2024-12-07 19:19:54.016807,Silver
2473,Customer_2473,74,M,Houston,2023-09-17 19:19:54.016807,Silver
2474,Customer_2474,63,F,Chicago,2024-08-12 19:19:54.016807,Gold
2475,Customer_2475,49,F,Houston,2024-04-19 19:19:54.016807,Bronze
2476,Customer_2476,32,M,Los Angeles,2024-03-04 19:19:54.016807,Bronze
2477,Customer_2477,33,M,Houston,2025-03-03 19:19:54.016807,Silver
2478,Customer_2478,71,F,Phoenix,2025-09-30 19:19:54.016807,Silver
2479,Customer_2479,39,F,Houston,2024-09-30 19:19:54.016807,Silver
2480,Customer_2480,45,F,New York,2025-10-08 19:19:54.016807,Silver
2481,Customer_2481,37,M,Houston,2025-03-30 19:19:54.016807,Bronze
2482,Customer_2482,50,M,Phoenix,2024-09-25 19:19:54.016807,Gold
2483,Customer_2483,27,M,New York,2024-03-01 19:19:54.016807,Bronze
2484,Customer_2484,57,F,Chicago,2023-09-22 19:19:54.016807,Gold
2485,Customer_2485,49,F,New York,2025-02-07 19:19:54.016807,Silver
2486,Customer_2486,67,M,Los Angeles,2023-10-31 19:19:54.016807,Silver
2487,Customer_2487,77,M,New York,2024-01-24 19:19:54.016807,Gold
2488,Customer_2488,50,F,Chicago,2023-09-05 19:19:54.016807,Silver
2489,Customer_2489,19,M,Houston,2024-06-12 19:19:54.016807,Bronze
2490,Customer_2490,50,F,New York,2023-03-18 19:19:54.016807,Silver
2491,Customer_2491,50,F,New York,2025-01-23 19:19:54.016807,Silver
2492,Customer_2492,58,M,New York,2024-08-08 19:19:54.016807,Silver
2493,Customer_2493,30,F,New York,2023-10-05 19:19:54.016807,Silver
2494,Customer_2494,47,M,Chicago,2023-07-25 19:19:54.016807,Bronze
2495,Customer_2495,50,F,Phoenix,2024-12-23 19:19:54.016807,Gold
2496,Customer_2496,30,F,Phoenix,2024-03-25 19:19:54.016807,Silver
2497,Customer_2497,69,M,New York,2025-01-12 19:19:54.016807,Silver
2498,Customer_2498,43,F,Chicago,2024-12-02 19:19:54.016807,Bronze
2499,Customer_2499,39,M,Chicago,2025-01-02 19:19:54.016807,Bronze
2500,Customer_2500,56,M,New York,2024-09-03 19:19:54.016807,Bronze
2501,Customer_2501,19,F,Los Angeles,2024-11-19 19:19:54.016807,Silver
2502,Customer_2502,55,M,New York,2024-06-12 19:19:54.016807,Gold
2503,Customer_2503,56,M,Los Angeles,2024-05-29 19:19:54.016807,Bronze
2504,Customer_2504,43,M,New York,2023-07-01 19:19:54.016807,Bronze
2505,Customer_2505,63,M,Los Angeles,2024-07-01 19:19:54.017807,Bronze
2506,Customer_2506,75,M,Los Angeles,2023-05-12 19:19:54.017807,Gold
2507,Customer_2507,67,M,New York,2024-03-21 19:19:54.017807,Silver
2508,Customer_2508,32,F,Los Angeles,2025-10-27 19:19:54.017807,Silver
2509,Customer_2509,51,M,Houston,2024-06-26 19:19:54.017807,Silver
2510,Customer_2510,59,F,Phoenix,2023-11-11 19:19:54.017807,Bronze
2511,Customer_2511,72,F,Chicago,2024-04-24 19:19:54.017807,Silver
2512,Customer_2512,61,M,Los Angeles,2024-04-23 19:19:54.017807,Bronze
2513,Customer_2513,66,F,Los Angeles,2023-08-07 19:19:54.017807,Gold
2514,Customer_2514,57,F,Chicago,2024-08-22 19:19:54.017807,Gold
2515,Customer_2515,28,M,Los Angeles,2024-05-02 19:19:54.017807,Silver
2516,Customer_2516,78,M,Chicago,2023-06-14 19:19:54.017807,Bronze
2517,Customer_2517,20,M,New York,2023-09-05 19:19:54.017807,Bronze
2518,Customer_2518,76,F,Houston,2023-10-29 19:19:54.017807,Silver
2519,Customer_2519,23,F,Houston,2023-03-13 19:19:54.017807,Gold
2520,Customer_2520,26,M,Phoenix,2025-07-20 19:19:54.017807,Gold
2521,Customer_2521,23,M,Los Angeles,2025-03-05 19:19:54.017807,Gold
2522,Customer_2522,26,F,Phoenix,2025-02-23 19:19:54.017807,Gold
2523,Customer_2523,56,F,New York,2025-10-03 19:19:54.017807,Gold
2524,Customer_2524,48,F,Houston,2025-10-13 19:19:54.017807,Silver
2525,Customer_2525,49,F,New York,2023-07-14 19:19:54.017807,Silver
2526,Customer_2526,58,M,New York,2024-04-18 19:19:54.017807,Silver
2527,Customer_2527,67,F,Los Angeles,2023-08-07 19:19:54.017807,Gold
2528,Customer_2528,29,F,New York,2025-09-17 19:19:54.017807,Gold
2529,Customer_2529,25,F,Houston,2024-07-31 19:19:54.017807,Silver
2530,Customer_2530,25,F,Phoenix,2024-03-25 19:19:54.017807,Silver
2531,Customer_2531,67,M,Houston,2024-12-04 19:19:54.017807,Gold
2532,Customer_2532,45,M,Los Angeles,2023-04-05 19:19:54.017807,Bronze
2533,Customer_2533,79,F,Houston,2024-11-12 19:19:54.017807,Silver
2534,Customer_2534,37,F,Chicago,2025-07-06 19:19:54.017807,Gold
2535,Customer_2535,79,M,Phoenix,2024-08-18 19:19:54.017807,Gold
2536,Customer_2536,64,M,Chicago,2024-11-11 19:19:54.017807,Silver
2537,Customer_2537,76,F,Chicago,2024-03-13 19:19:54.017807,Bronze
2538,Customer_2538,24,F,Los Angeles,2024-11-24 19:19:54.017807,Gold
2539,Customer_2539,28,M,New York,2025-04-26 19:19:54.017807,Silver
2540,Customer_2540,37,M,Chicago,2024-09-15 19:19:54.017807,Gold
2541,Customer_2541,33,M,Houston,2024-10-24 19:19:54.017807,Gold
2542,Customer_2542,21,M,New York,2024-07-30 19:19:54.017807,Gold
2543,Customer_2543,23,M,Houston,2023-10-11 19:19:54.017807,Gold
2544,Customer_2544,75,M,Houston,2024-01-14 19:19:54.017807,Bronze
2545,Customer_2545,39,F,New York,2025-06-12 19:19:54.017807,Silver
2546,Customer_2546,43,M,New York,2024-07-15 19:19:54.017807,Silver
2547,Customer_2547,20,M,Houston,2023-07-31 19:19:54.017807,Silver
2548,Customer_2548,58,M,Los Angeles,2023-05-30 19:19:54.017807,Silver
2549,Customer_2549,77,M,Phoenix,2024-01-22 19:19:54.017807,Silver
2550,Customer_2550,59,F,Phoenix,2024-09-23 19:19:54.017807,Bronze
2551,Customer_2551,31,F,Los Angeles,2025-01-23 19:19:54.017807,Gold
2552,Customer_2552,28,M,New York,2023-05-22 19:19:54.017807,Gold
2553,Customer_2553,35,F,Houston,2023-07-08 19:19:54.017807,Silver
2554,Customer_2554,71,F,Phoenix,2025-07-17 19:19:54.017807,Gold
2555,Customer_2555,29,F,Houston,2024-02-24 19:19:54.017807,Gold
2556,Customer_2556,40,F,Los Angeles,2023-06-10 19:19:54.017807,Gold
2557,Customer_2557,29,F,Houston,2023-09-04 19:19:54.017807,Silver
2558,Customer_2558,30,F,Los Angeles,2025-09-16 19:19:54.017807,Silver
2559,Customer_2559,42,M,New York,2025-10-22 19:19:54.017807,Bronze
2560,Customer_2560,62,M,Los Angeles,2025-06-24 19:19:54.017807,Silver
2561,Customer_2561,68,M,Los Angeles,2024-03-27 19:19:54.017807,Bronze
2562,Customer_2562,75,M,Phoenix,2024-03-19 19:19:54.017807,Silver
2563,Customer_2563,36,M,Houston,2024-11-27 19:19:54.017807,Gold
2564,Customer_2564,72,F,Phoenix,2024-01-05 19:19:54.017807,Bronze
2565,Customer_2565,63,M,Chicago,2025-01-23 19:19:54.017807,Bronze
2566,Customer_2566,53,M,Los Angeles,2023-04-16 19:19:54.017807,Bronze
2567,Customer_2567,62,F,Chicago,2024-12-26 19:19:54.017807,Silver
2568,Customer_2568,25,F,Phoenix,2024-03-09 19:19:54.017807,Bronze
2569,Customer_2569,46,M,Houston,2025-01-12 19:19:54.017807,Silver
2570,Customer_2570,72,F,Phoenix,2024-03-09 19:19:54.017807,Bronze
2571,Customer_2571,70,F,Houston,2024-04-15 19:19:54.017807,Silver
2572,Customer_2572,72,F,Houston,2025-05-25 19:19:54.017807,Bronze
2573,Customer_2573,49,F,New York,2023-07-27 19:19:54.017807,Gold
2574,Customer_2574,68,M,Los Angeles,2024-06-26 19:19:54.017807,Gold
2575,Customer_2575,61,F,Phoenix,2024-03-05 19:19:54.017807,Bronze
2576,Customer_2576,35,M,Houston,2025-10-20 19:19:54.017807,Silver
2577,Customer_2577,23,M,Phoenix,2024-11-26 19:19:54.017807,Silver
2578,Customer_2578,35,F,Phoenix,2025-08-19 19:19:54.017807,Silver
2579,Customer_2579,36,F,Houston,2024-11-24 19:19:54.017807,Gold
2580,Customer_2580,39,F,Chicago,2025-08-25 19:19:54.017807,Gold
2581,Customer_2581,54,M,Los Angeles,2025-02-08 19:19:54.017807,Gold
2582,Customer_2582,49,F,Los Angeles,2025-01-22 19:19:54.017807,Silver
2583,Customer_2583,73,F,New York,2025-08-31 19:19:54.017807,Silver
2584,Customer_2584,58,F,New York,2023-06-09 19:19:54.017807,Silver
2585,Customer_2585,76,F,New York,2025-08-29 19:19:54.017807,Bronze
2586,Customer_2586,20,F,Los Angeles,2025-04-26 19:19:54.017807,Bronze
2587,Customer_2587,45,M,Chicago,2025-09-11 19:19:54.017807,Bronze
2588,Customer_2588,27,F,Los Angeles,2023-03-01 19:19:54.017807,Gold
2589,Customer_2589,68,F,Los Angeles,2024-10-22 19:19:54.017807,Gold
2590,Customer_2590,52,F,Los Angeles,2023-03-07 19:19:54.017807,Silver
2591,Customer_2591,78,M,Los Angeles,2025-05-21 19:19:54.017807,Bronze
2592,Customer_2592,46,F,Chicago,2024-09-22 19:19:54.017807,Silver
2593,Customer_2593,71,M,New York,2024-06-15 19:19:54.017807,Bronze
2594,Customer_2594,32,M,Phoenix,2024-05-17 19:19:54.017807,Bronze
2595,Customer_2595,50,F,New York,2024-02-01 19:19:54.017807,Silver
2596,Customer_2596,24,F,New York,2023-07-22 19:19:54.017807,Silver
2597,Customer_2597,29,F,Phoenix,2025-07-26 19:19:54.017807,Bronze
2598,Customer_2598,66,M,Los Angeles,2023-06-03 19:19:54.017807,Bronze
2599,Customer_2599,47,M,Chicago,2023-09-03 19:19:54.017807,Gold
2600,Customer_2600,38,M,Chicago,2023-08-20 19:19:54.017807,Silver
2601,Customer_2601,48,M,New York,2023-08-22 19:19:54.017807,Silver
2602,Customer_2602,75,M,Phoenix,2024-09-09 19:19:54.017807,Silver
2603,Customer_2603,78,M,Houston,2023-03-17 19:19:54.017807,Silver
2604,Customer_2604,41,F,Los Angeles,2023-09-22 19:19:54.017807,Bronze
2605,Customer_2605,37,F,New York,2024-07-15 19:19:54.017807,Gold
2606,Customer_2606,54,M,Chicago,2023-04-24 19:19:54.017807,Silver
2607,Customer_2607,21,F,Phoenix,2025-07-08 19:19:54.017807,Bronze
2608,Customer_2608,45,F,Phoenix,2023-05-05 19:19:54.017807,Bronze
2609,Customer_2609,61,M,New York,2023-10-24 19:19:54.017807,Bronze
2610,Customer_2610,79,M,Houston,2025-01-18 19:19:54.017807,Bronze
2611,Customer_2611,37,F,Chicago,2024-07-05 19:19:54.017807,Bronze
2612,Customer_2612,77,M,New York,2025-05-28 19:19:54.017807,Silver
2613,Customer_2613,41,M,Houston,2024-01-02 19:19:54.017807,Silver
2614,Customer_2614,67,F,Phoenix,2025-08-19 19:19:54.017807,Gold
2615,Customer_2615,66,M,Los Angeles,2025-09-28 19:19:54.017807,Silver
2616,Customer_2616,68,F,Chicago,2024-10-07 19:19:54.017807,Bronze
2617,Customer_2617,49,F,Chicago,2024-08-21 19:19:54.017807,Gold
2618,Customer_2618,58,F,Houston,2024-05-14 19:19:54.017807,Bronze
2619,Customer_2619,53,F,New York,2024-07-31 19:19:54.017807,Bronze
2620,Customer_2620,75,F,Phoenix,2024-03-03 19:19:54.017807,Silver
2621,Customer_2621,70,M,Houston,2025-01-15 19:19:54.017807,Bronze
2622,Customer_2622,51,M,Los Angeles,2024-10-01 19:19:54.017807,Silver
2623,Customer_2623,53,M,Los Angeles,2024-02-08 19:19:54.017807,Bronze
2624,Customer_2624,19,M,Los Angeles,2023-05-03 19:19:54.017807,Gold
2625,Customer_2625,32,F,Houston,2025-08-05 19:19:54.017807,Bronze
2626,Customer_2626,51,F,Phoenix,2023-09-30 19:19:54.017807,Silver
2627,Customer_2627,53,M,Chicago,2024-03-06 19:19:54.017807,Bronze
2628,Customer_2628,23,F,New York,2025-10-30 19:19:54.017807,Silver
2629,Customer_2629,56,M,Chicago,2023-12-25 19:19:54.017807,Silver
2630,Customer_2630,59,M,Phoenix,2023-05-25 19:19:54.017807,Gold
2631,Customer_2631,68,M,Chicago,2025-02-07 19:19:54.017807,Silver
2632,Customer_2632,68,F,Houston,2024-02-24 19:19:54.017807,Gold
2633,Customer_2633,75,F,Los Angeles,2023-05-21 19:19:54.017807,Gold
2634,Customer_2634,71,F,Phoenix,2023-08-17 19:19:54.017807,Bronze
2635,Customer_2635,78,F,Phoenix,2024-04-25 19:19:54.017807,Gold
2636,Customer_2636,29,M,Chicago,2025-07-29 19:19:54.017807,Silver
2637,Customer_2637,20,F,Houston,2024-05-28 19:19:54.017807,Silver
2638,Customer_2638,62,F,Chicago,2025-04-25 19:19:54.017807,Gold
2639,Customer_2639,35,F,Chicago,2025-06-01 19:19:54.017807,Bronze
2640,Customer_2640,57,M,Phoenix,2023-05-20 19:19:54.017807,Gold
2641,Customer_2641,38,M,Chicago,2024-01-09 19:19:54.017807,Gold
2642,Customer_2642,32,F,Los Angeles,2025-07-13 19:19:54.017807,Silver
2643,Customer_2643,50,F,Chicago,2024-10-05 19:19:54.017807,Bronze
2644,Customer_2644,52,F,Los Angeles,2023-09-27 19:19:54.017807,Bronze
2645,Customer_2645,43,F,Phoenix,2024-01-18 19:19:54.017807,Bronze
2646,Customer_2646,25,M,Houston,2023-08-25 19:19:54.017807,Bronze
2647,Customer_2647,53,F,Los Angeles,2024-06-01 19:19:54.017807,Silver
2648,Customer_2648,65,F,Houston,2023-06-09 19:19:54.017807,Bronze
2649,Customer_2649,47,F,Houston,2025-04-05 19:19:54.017807,Bronze
2650,Customer_2650,40,M,Los Angeles,2023-10-22 19:19:54.017807,Bronze
2651,Customer_2651,59,M,Phoenix,2023-12-23 19:19:54.017807,Silver
2652,Customer_2652,61,F,New York,2024-05-21 19:19:54.017807,Silver
2653,Customer_2653,31,F,Houston,2025-10-21 19:19:54.017807,Bronze
2654,Customer_2654,31,F,Houston,2024-09-12 19:19:54.017807,Silver
2655,Customer_2655,19,F,Phoenix,2024-11-02 19:19:54.017807,Gold
2656,Customer_2656,72,F,Phoenix,2024-02-06 19:19:54.017807,Bronze
2657,Customer_2657,54,M,Chicago,2023-07-06 19:19:54.017807,Silver
2658,Customer_2658,22,M,Phoenix,2023-07-06 19:19:54.017807,Bronze
2659,Customer_2659,55,M,Houston,2025-04-06 19:19:54.017807,Bronze
2660,Customer_2660,62,F,Los Angeles,2023-12-06 19:19:54.017807,Silver
2661,Customer_2661,58,M,New York,2023-12-22 19:19:54.017807,Gold
2662,Customer_2662,79,M,Chicago,2023-02-17 19:19:54.017807,Bronze
2663,Customer_2663,71,M,Los Angeles,2023-10-08 19:19:54.017807,Gold
2664,Customer_2664,77,F,New York,2025-10-31 19:19:54.017807,Silver
2665,Customer_2665,78,F,New York,2025-03-19 19:19:54.017807,Bronze
2666,Customer_2666,64,M,New York,2025-04-18 19:19:54.017807,Silver
2667,Customer_2667,31,F,Los Angeles,2023-06-04 19:19:54.017807,Silver
2668,Customer_2668,73,M,Chicago,2024-09-29 19:19:54.017807,Silver
2669,Customer_2669,56,M,Chicago,2025-06-09 19:19:54.017807,Silver
2670,Customer_2670,42,M,New York,2024-03-31 19:19:54.017807,Bronze
2671,Customer_2671,37,M,Los Angeles,2024-07-01 19:19:54.017807,Gold
2672,Customer_2672,19,F,New York,2025-03-24 19:19:54.017807,Gold
2673,Customer_2673,56,F,Phoenix,2024-03-29 19:19:54.017807,Bronze
2674,Customer_2674,23,F,Chicago,2023-08-09 19:19:54.017807,Bronze
2675,Customer_2675,34,F,Houston,2025-05-20 19:19:54.017807,Gold
2676,Customer_2676,76,M,New York,2023-10-06 19:19:54.017807,Gold
2677,Customer_2677,42,F,Phoenix,2023-09-05 19:19:54.017807,Bronze
2678,Customer_2678,74,M,Chicago,2023-02-09 19:19:54.017807,Silver
2679,Customer_2679,45,F,Los Angeles,2025-06-06 19:19:54.017807,Bronze
2680,Customer_2680,19,F,Chicago,2025-03-26 19:19:54.017807,Gold
2681,Customer_2681,52,F,Los Angeles,2024-06-19 19:19:54.017807,Silver
2682,Customer_2682,54,M,Los Angeles,2023-10-30 19:19:54.017807,Gold
2683,Customer_2683,22,M,New York,2024-05-04 19:19:54.017807,Silver
2684,Customer_2684,18,M,New York,2025-09-22 19:19:54.017807,Gold
2685,Customer_2685,57,M,Chicago,2023-12-09 19:19:54.017807,Silver
2686,Customer_2686,29,F,Phoenix,2024-06-19 19:19:54.017807,Bronze
2687,Customer_2687,73,M,Chicago,2023-03-26 19:19:54.017807,Bronze
2688,Customer_2688,53,M,Houston,2025-03-09 19:19:54.017807,Silver
2689,Customer_2689,62,F,Los Angeles,2023-04-20 19:19:54.017807,Silver
2690,Customer_2690,40,F,Los Angeles,2023-07-16 19:19:54.017807,Bronze
2691,Customer_2691,64,M,New York,2024-11-19 19:19:54.017807,Bronze
2692,Customer_2692,48,F,Phoenix,2023-11-14 19:19:54.017807,Silver
2693,Customer_2693,28,M,New York,2025-10-13 19:19:54.017807,Silver
2694,Customer_2694,27,F,Houston,2024-02-08 19:19:54.017807,Bronze
2695,Customer_2695,20,M,Chicago,2024-03-17 19:19:54.017807,Gold
2696,Customer_2696,71,M,Chicago,2025-09-23 19:19:54.017807,Bronze
2697,Customer_2697,31,M,Phoenix,2024-07-27 19:19:54.017807,Silver
2698,Customer_2698,33,M,New York,2025-09-26 19:19:54.017807,Silver
2699,Customer_2699,27,M,New York,2025-01-06 19:19:54.017807,Gold
2700,Customer_2700,46,F,Houston,2023-12-25 19:19:54.017807,Bronze
2701,Customer_2701,27,M,Chicago,2025-05-14 19:19:54.017807,Silver
2702,Customer_2702,29,M,New York,2023-02-10 19:19:54.017807,Bronze
2703,Customer_2703,47,M,Phoenix,2024-05-22 19:19:54.017807,Silver
2704,Customer_2704,58,M,Chicago,2024-08-01 19:19:54.017807,Gold
2705,Customer_2705,18,M,Houston,2024-02-23 19:19:54.017807,Bronze
2706,Customer_2706,22,F,Phoenix,2025-04-26 19:19:54.017807,Bronze
2707,Customer_2707,37,F,Los Angeles,2025-03-06 19:19:54.017807,Gold
2708,Customer_2708,25,M,Houston,2023-07-23 19:19:54.017807,Silver
2709,Customer_2709,60,F,Phoenix,2025-01-29 19:19:54.017807,Silver
2710,Customer_2710,29,M,New York,2023-10-27 19:19:54.017807,Bronze
2711,Customer_2711,18,F,Los Angeles,2025-09-30 19:19:54.017807,Gold
2712,Customer_2712,74,F,Houston,2024-04-27 19:19:54.017807,Bronze
2713,Customer_2713,71,M,New York,2023-05-22 19:19:54.017807,Bronze
2714,Customer_2714,37,F,Los Angeles,2024-05-14 19:19:54.017807,Silver
2715,Customer_2715,45,F,Chicago,2025-06-04 19:19:54.017807,Silver
2716,Customer_2716,74,M,New York,2025-10-13 19:19:54.017807,Silver
2717,Customer_2717,60,M,Phoenix,2023-11-17 19:19:54.017807,Silver
2718,Customer_2718,54,F,Houston,2023-04-18 19:19:54.017807,Silver
2719,Customer_2719,64,F,Los Angeles,2025-08-06 19:19:54.017807,Gold
2720,Customer_2720,54,F,New York,2024-10-11 19:19:54.017807,Bronze
2721,Customer_2721,29,M,Chicago,2023-04-19 19:19:54.017807,Gold
2722,Customer_2722,54,F,Houston,2024-11-11 19:19:54.017807,Bronze
